window,year,group,field,label,n,valid_n,missing_n,included_n,share,sentinel_present_n,known_n,known_positive_n,known_share,sparse
jan_aug,2024,domain:law_and_public_policy,scoring_source,execution_or_environment,0,45,1,46,0.0,0,45,0,0.0,False
jan_aug,2024,domain:law_and_public_policy,scoring_source,human_judge,8,45,1,46,0.17777777777777778,0,45,8,0.17777777777777778,False
jan_aug,2024,domain:law_and_public_policy,scoring_source,llm_judge,15,45,1,46,0.3333333333333333,0,45,15,0.3333333333333333,False
jan_aug,2024,domain:law_and_public_policy,scoring_source,other_model_judge,7,45,1,46,0.15555555555555556,0,45,7,0.15555555555555556,False
jan_aug,2024,domain:law_and_public_policy,scoring_source,reference_or_metric,34,45,1,46,0.7555555555555555,0,45,34,0.7555555555555555,False
jan_aug,2024,domain:law_and_public_policy,scoring_source,unclear,0,45,1,46,0.0,0,45,0,0.0,False
jan_aug,2024,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,39,210,0,210,0.18571428571428572,1,209,39,0.18660287081339713,False
jan_aug,2024,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,9,210,0,210,0.04285714285714286,1,209,9,0.0430622009569378,False
jan_aug,2024,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,34,210,0,210,0.1619047619047619,1,209,34,0.16267942583732056,False
jan_aug,2024,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,8,210,0,210,0.0380952380952381,1,209,8,0.03827751196172249,False
jan_aug,2024,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,173,210,0,210,0.8238095238095238,1,209,173,0.8277511961722488,False
jan_aug,2024,domain:mathematics_and_formal_reasoning,scoring_source,unclear,1,210,0,210,0.004761904761904762,1,209,0,0.0,False
jan_aug,2024,domain:natural_sciences,scoring_source,execution_or_environment,15,120,1,121,0.125,0,120,15,0.125,False
jan_aug,2024,domain:natural_sciences,scoring_source,human_judge,8,120,1,121,0.06666666666666667,0,120,8,0.06666666666666667,False
jan_aug,2024,domain:natural_sciences,scoring_source,llm_judge,30,120,1,121,0.25,0,120,30,0.25,False
jan_aug,2024,domain:natural_sciences,scoring_source,other_model_judge,8,120,1,121,0.06666666666666667,0,120,8,0.06666666666666667,False
jan_aug,2024,domain:natural_sciences,scoring_source,reference_or_metric,98,120,1,121,0.8166666666666667,0,120,98,0.8166666666666667,False
jan_aug,2024,domain:natural_sciences,scoring_source,unclear,0,120,1,121,0.0,0,120,0,0.0,False
jan_aug,2024,domain:other,scoring_source,execution_or_environment,10,41,0,41,0.24390243902439024,0,41,10,0.24390243902439024,False
jan_aug,2024,domain:other,scoring_source,human_judge,4,41,0,41,0.0975609756097561,0,41,4,0.0975609756097561,False
jan_aug,2024,domain:other,scoring_source,llm_judge,12,41,0,41,0.2926829268292683,0,41,12,0.2926829268292683,False
jan_aug,2024,domain:other,scoring_source,other_model_judge,4,41,0,41,0.0975609756097561,0,41,4,0.0975609756097561,False
jan_aug,2024,domain:other,scoring_source,reference_or_metric,29,41,0,41,0.7073170731707317,0,41,29,0.7073170731707317,False
jan_aug,2024,domain:other,scoring_source,unclear,0,41,0,41,0.0,0,41,0,0.0,False
jan_aug,2024,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,7,191,0,191,0.03664921465968586,0,191,7,0.03664921465968586,False
jan_aug,2024,domain:social_sciences_and_humanities,scoring_source,human_judge,21,191,0,191,0.1099476439790576,0,191,21,0.1099476439790576,False
jan_aug,2024,domain:social_sciences_and_humanities,scoring_source,llm_judge,49,191,0,191,0.25654450261780104,0,191,49,0.25654450261780104,False
jan_aug,2024,domain:social_sciences_and_humanities,scoring_source,other_model_judge,28,191,0,191,0.14659685863874344,0,191,28,0.14659685863874344,False
jan_aug,2024,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,158,191,0,191,0.8272251308900523,0,191,158,0.8272251308900523,False
jan_aug,2024,domain:social_sciences_and_humanities,scoring_source,unclear,0,191,0,191,0.0,0,191,0,0.0,False
jan_aug,2024,domain:software_and_coding,scoring_source,execution_or_environment,172,270,0,270,0.6370370370370371,1,269,172,0.6394052044609665,False
jan_aug,2024,domain:software_and_coding,scoring_source,human_judge,19,270,0,270,0.07037037037037037,1,269,19,0.07063197026022305,False
jan_aug,2024,domain:software_and_coding,scoring_source,llm_judge,42,270,0,270,0.15555555555555556,1,269,42,0.15613382899628253,False
jan_aug,2024,domain:software_and_coding,scoring_source,other_model_judge,16,270,0,270,0.05925925925925926,1,269,16,0.05947955390334572,False
jan_aug,2024,domain:software_and_coding,scoring_source,reference_or_metric,127,270,0,270,0.4703703703703704,1,269,127,0.4721189591078067,False
jan_aug,2024,domain:software_and_coding,scoring_source,unclear,1,270,0,270,0.003703703703703704,1,269,0,0.0,False
jan_aug,2025,all,scoring_source,execution_or_environment,658,3283,1,3284,0.20042643923240938,7,3276,658,0.20085470085470086,False
jan_aug,2025,all,scoring_source,human_judge,231,3283,1,3284,0.07036247334754797,7,3276,231,0.07051282051282051,False
jan_aug,2025,all,scoring_source,llm_judge,1166,3283,1,3284,0.35516296070667075,7,3276,1166,0.35592185592185593,False
jan_aug,2025,all,scoring_source,other_model_judge,292,3283,1,3284,0.08894303990252818,7,3276,292,0.08913308913308914,False
jan_aug,2025,all,scoring_source,reference_or_metric,2240,3283,1,3284,0.6823027718550106,7,3276,2240,0.6837606837606838,False
jan_aug,2025,all,scoring_source,unclear,7,3283,1,3284,0.0021321961620469083,7,3276,0,0.0,False
jan_aug,2025,agent,scoring_source,execution_or_environment,253,428,0,428,0.5911214953271028,0,428,253,0.5911214953271028,False
jan_aug,2025,agent,scoring_source,human_judge,32,428,0,428,0.07476635514018691,0,428,32,0.07476635514018691,False
jan_aug,2025,agent,scoring_source,llm_judge,155,428,0,428,0.3621495327102804,0,428,155,0.3621495327102804,False
jan_aug,2025,agent,scoring_source,other_model_judge,20,428,0,428,0.04672897196261682,0,428,20,0.04672897196261682,False
jan_aug,2025,agent,scoring_source,reference_or_metric,177,428,0,428,0.4135514018691589,0,428,177,0.4135514018691589,False
jan_aug,2025,agent,scoring_source,unclear,0,428,0,428,0.0,0,428,0,0.0,False
jan_aug,2025,non_agent,scoring_source,execution_or_environment,405,2855,1,2856,0.14185639229422067,7,2848,405,0.14220505617977527,False
jan_aug,2025,non_agent,scoring_source,human_judge,199,2855,1,2856,0.06970227670753065,7,2848,199,0.06987359550561797,False
jan_aug,2025,non_agent,scoring_source,llm_judge,1011,2855,1,2856,0.3541155866900175,7,2848,1011,0.3549859550561798,False
jan_aug,2025,non_agent,scoring_source,other_model_judge,272,2855,1,2856,0.09527145359019265,7,2848,272,0.09550561797752809,False
jan_aug,2025,non_agent,scoring_source,reference_or_metric,2063,2855,1,2856,0.7225919439579684,7,2848,2063,0.7243679775280899,False
jan_aug,2025,non_agent,scoring_source,unclear,7,2855,1,2856,0.0024518388791593695,7,2848,0,0.0,False
jan_aug,2025,domain:cybersecurity,scoring_source,execution_or_environment,54,130,0,130,0.4153846153846154,1,129,54,0.4186046511627907,False
jan_aug,2025,domain:cybersecurity,scoring_source,human_judge,7,130,0,130,0.05384615384615385,1,129,7,0.05426356589147287,False
jan_aug,2025,domain:cybersecurity,scoring_source,llm_judge,53,130,0,130,0.4076923076923077,1,129,53,0.4108527131782946,False
jan_aug,2025,domain:cybersecurity,scoring_source,other_model_judge,7,130,0,130,0.05384615384615385,1,129,7,0.05426356589147287,False
jan_aug,2025,domain:cybersecurity,scoring_source,reference_or_metric,67,130,0,130,0.5153846153846153,1,129,67,0.5193798449612403,False
jan_aug,2025,domain:cybersecurity,scoring_source,unclear,1,130,0,130,0.007692307692307693,1,129,0,0.0,False
jan_aug,2025,domain:education,scoring_source,execution_or_environment,5,71,0,71,0.07042253521126761,1,70,5,0.07142857142857142,False
jan_aug,2025,domain:education,scoring_source,human_judge,11,71,0,71,0.15492957746478872,1,70,11,0.15714285714285714,False
jan_aug,2025,domain:education,scoring_source,llm_judge,31,71,0,71,0.43661971830985913,1,70,31,0.44285714285714284,False
jan_aug,2025,domain:education,scoring_source,other_model_judge,9,71,0,71,0.1267605633802817,1,70,9,0.12857142857142856,False
jan_aug,2025,domain:education,scoring_source,reference_or_metric,47,71,0,71,0.6619718309859155,1,70,47,0.6714285714285714,False
jan_aug,2025,domain:education,scoring_source,unclear,1,71,0,71,0.014084507042253521,1,70,0,0.0,False
jan_aug,2025,domain:engineering,scoring_source,execution_or_environment,79,210,0,210,0.3761904761904762,0,210,79,0.3761904761904762,False
jan_aug,2025,domain:engineering,scoring_source,human_judge,20,210,0,210,0.09523809523809523,0,210,20,0.09523809523809523,False
jan_aug,2025,domain:engineering,scoring_source,llm_judge,55,210,0,210,0.2619047619047619,0,210,55,0.2619047619047619,False
jan_aug,2025,domain:engineering,scoring_source,other_model_judge,14,210,0,210,0.06666666666666667,0,210,14,0.06666666666666667,False
jan_aug,2025,domain:engineering,scoring_source,reference_or_metric,125,210,0,210,0.5952380952380952,0,210,125,0.5952380952380952,False
jan_aug,2025,domain:engineering,scoring_source,unclear,0,210,0,210,0.0,0,210,0,0.0,False
jan_aug,2025,domain:finance_and_business,scoring_source,execution_or_environment,44,257,0,257,0.17120622568093385,1,256,44,0.171875,False
jan_aug,2025,domain:finance_and_business,scoring_source,human_judge,14,257,0,257,0.054474708171206226,1,256,14,0.0546875,False
jan_aug,2025,domain:finance_and_business,scoring_source,llm_judge,101,257,0,257,0.39299610894941633,1,256,101,0.39453125,False
jan_aug,2025,domain:finance_and_business,scoring_source,other_model_judge,16,257,0,257,0.0622568093385214,1,256,16,0.0625,False
jan_aug,2025,domain:finance_and_business,scoring_source,reference_or_metric,177,257,0,257,0.688715953307393,1,256,177,0.69140625,False
jan_aug,2025,domain:finance_and_business,scoring_source,unclear,1,257,0,257,0.0038910505836575876,1,256,0,0.0,False
jan_aug,2025,domain:general_or_cross_domain,scoring_source,execution_or_environment,201,1411,1,1412,0.14245216158752658,4,1407,201,0.14285714285714285,False
jan_aug,2025,domain:general_or_cross_domain,scoring_source,human_judge,83,1411,1,1412,0.058823529411764705,4,1407,83,0.058990760483297794,False
jan_aug,2025,domain:general_or_cross_domain,scoring_source,llm_judge,591,1411,1,1412,0.41885187810063784,4,1407,591,0.4200426439232409,False
jan_aug,2025,domain:general_or_cross_domain,scoring_source,other_model_judge,104,1411,1,1412,0.073706591070163,4,1407,104,0.07391613361762615,False
jan_aug,2025,domain:general_or_cross_domain,scoring_source,reference_or_metric,978,1411,1,1412,0.6931254429482636,4,1407,978,0.6950959488272921,False
jan_aug,2025,domain:general_or_cross_domain,scoring_source,unclear,4,1411,1,1412,0.002834868887313962,4,1407,0,0.0,False
jan_aug,2025,domain:healthcare_biomedicine,scoring_source,execution_or_environment,20,353,0,353,0.056657223796033995,2,351,20,0.05698005698005698,False
jan_aug,2025,domain:healthcare_biomedicine,scoring_source,human_judge,36,353,0,353,0.10198300283286119,2,351,36,0.10256410256410256,False
jan_aug,2025,domain:healthcare_biomedicine,scoring_source,llm_judge,142,353,0,353,0.40226628895184136,2,351,142,0.4045584045584046,False
jan_aug,2025,domain:healthcare_biomedicine,scoring_source,other_model_judge,45,353,0,353,0.1274787535410765,2,351,45,0.1282051282051282,False
jan_aug,2025,domain:healthcare_biomedicine,scoring_source,reference_or_metric,258,353,0,353,0.7308781869688386,2,351,258,0.7350427350427351,False
jan_aug,2025,domain:healthcare_biomedicine,scoring_source,unclear,2,353,0,353,0.0056657223796034,2,351,0,0.0,False
jan_aug,2025,domain:language_and_communication,scoring_source,execution_or_environment,35,517,0,517,0.06769825918762089,0,517,35,0.06769825918762089,False
jan_aug,2025,domain:language_and_communication,scoring_source,human_judge,59,517,0,517,0.11411992263056092,0,517,59,0.11411992263056092,False
jan_aug,2025,domain:language_and_communication,scoring_source,llm_judge,199,517,0,517,0.3849129593810445,0,517,199,0.3849129593810445,False
jan_aug,2025,domain:language_and_communication,scoring_source,other_model_judge,85,517,0,517,0.1644100580270793,0,517,85,0.1644100580270793,False
jan_aug,2025,domain:language_and_communication,scoring_source,reference_or_metric,396,517,0,517,0.7659574468085106,0,517,396,0.7659574468085106,False
jan_aug,2025,domain:language_and_communication,scoring_source,unclear,0,517,0,517,0.0,0,517,0,0.0,False
jan_aug,2025,domain:law_and_public_policy,scoring_source,execution_or_environment,5,107,0,107,0.04672897196261682,1,106,5,0.04716981132075472,False
jan_aug,2025,domain:law_and_public_policy,scoring_source,human_judge,7,107,0,107,0.06542056074766354,1,106,7,0.0660377358490566,False
jan_aug,2025,domain:law_and_public_policy,scoring_source,llm_judge,54,107,0,107,0.5046728971962616,1,106,54,0.5094339622641509,False
jan_aug,2025,domain:law_and_public_policy,scoring_source,other_model_judge,14,107,0,107,0.1308411214953271,1,106,14,0.1320754716981132,False
jan_aug,2025,domain:law_and_public_policy,scoring_source,reference_or_metric,76,107,0,107,0.7102803738317757,1,106,76,0.7169811320754716,False
jan_aug,2025,domain:law_and_public_policy,scoring_source,unclear,1,107,0,107,0.009345794392523364,1,106,0,0.0,False
jan_aug,2025,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,110,401,0,401,0.2743142144638404,0,401,110,0.2743142144638404,False
jan_aug,2025,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,21,401,0,401,0.05236907730673317,0,401,21,0.05236907730673317,False
jan_aug,2025,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,129,401,0,401,0.32169576059850374,0,401,129,0.32169576059850374,False
jan_aug,2025,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,18,401,0,401,0.04488778054862843,0,401,18,0.04488778054862843,False
jan_aug,2025,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,279,401,0,401,0.6957605985037406,0,401,279,0.6957605985037406,False
jan_aug,2025,domain:mathematics_and_formal_reasoning,scoring_source,unclear,0,401,0,401,0.0,0,401,0,0.0,False
jan_aug,2025,domain:natural_sciences,scoring_source,execution_or_environment,39,283,0,283,0.13780918727915195,0,283,39,0.13780918727915195,False
jan_aug,2025,domain:natural_sciences,scoring_source,human_judge,18,283,0,283,0.0636042402826855,0,283,18,0.0636042402826855,False
jan_aug,2025,domain:natural_sciences,scoring_source,llm_judge,130,283,0,283,0.45936395759717313,0,283,130,0.45936395759717313,False
jan_aug,2025,domain:natural_sciences,scoring_source,other_model_judge,20,283,0,283,0.0706713780918728,0,283,20,0.0706713780918728,False
jan_aug,2025,domain:natural_sciences,scoring_source,reference_or_metric,211,283,0,283,0.7455830388692579,0,283,211,0.7455830388692579,False
jan_aug,2025,domain:natural_sciences,scoring_source,unclear,0,283,0,283,0.0,0,283,0,0.0,False
jan_aug,2025,domain:other,scoring_source,execution_or_environment,21,129,0,129,0.16279069767441862,0,129,21,0.16279069767441862,False
jan_aug,2025,domain:other,scoring_source,human_judge,9,129,0,129,0.06976744186046512,0,129,9,0.06976744186046512,False
jan_aug,2025,domain:other,scoring_source,llm_judge,51,129,0,129,0.3953488372093023,0,129,51,0.3953488372093023,False
jan_aug,2025,domain:other,scoring_source,other_model_judge,13,129,0,129,0.10077519379844961,0,129,13,0.10077519379844961,False
jan_aug,2025,domain:other,scoring_source,reference_or_metric,103,129,0,129,0.7984496124031008,0,129,103,0.7984496124031008,False
jan_aug,2025,domain:other,scoring_source,unclear,0,129,0,129,0.0,0,129,0,0.0,False
jan_aug,2025,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,14,364,0,364,0.038461538461538464,2,362,14,0.03867403314917127,False
jan_aug,2025,domain:social_sciences_and_humanities,scoring_source,human_judge,28,364,0,364,0.07692307692307693,2,362,28,0.07734806629834254,False
jan_aug,2025,domain:social_sciences_and_humanities,scoring_source,llm_judge,142,364,0,364,0.3901098901098901,2,362,142,0.39226519337016574,False
jan_aug,2025,domain:social_sciences_and_humanities,scoring_source,other_model_judge,40,364,0,364,0.10989010989010989,2,362,40,0.11049723756906077,False
jan_aug,2025,domain:social_sciences_and_humanities,scoring_source,reference_or_metric,273,364,0,364,0.75,2,362,273,0.7541436464088398,False
jan_aug,2025,domain:social_sciences_and_humanities,scoring_source,unclear,2,364,0,364,0.005494505494505495,2,362,0,0.0,False
jan_aug,2025,domain:software_and_coding,scoring_source,execution_or_environment,330,555,0,555,0.5945945945945946,1,554,330,0.5956678700361011,False
jan_aug,2025,domain:software_and_coding,scoring_source,human_judge,31,555,0,555,0.055855855855855854,1,554,31,0.05595667870036101,False
jan_aug,2025,domain:software_and_coding,scoring_source,llm_judge,142,555,0,555,0.25585585585585585,1,554,142,0.2563176895306859,False
jan_aug,2025,domain:software_and_coding,scoring_source,other_model_judge,32,555,0,555,0.05765765765765766,1,554,32,0.05776173285198556,False
jan_aug,2025,domain:software_and_coding,scoring_source,reference_or_metric,258,555,0,555,0.4648648648648649,1,554,258,0.4657039711191336,False
jan_aug,2025,domain:software_and_coding,scoring_source,unclear,1,555,0,555,0.0018018018018018018,1,554,0,0.0,False
jan_aug,2026,all,scoring_source,execution_or_environment,1631,5734,0,5734,0.2844436693407743,6,5728,1631,0.2847416201117318,False
jan_aug,2026,all,scoring_source,human_judge,268,5734,0,5734,0.04673875130798744,6,5728,268,0.0467877094972067,False
jan_aug,2026,all,scoring_source,llm_judge,2309,5734,0,5734,0.40268573421695153,6,5728,2309,0.40310754189944137,False
jan_aug,2026,all,scoring_source,other_model_judge,401,5734,0,5734,0.06993372863620509,6,5728,401,0.07000698324022346,False
jan_aug,2026,all,scoring_source,reference_or_metric,3415,5734,0,5734,0.5955702825252878,6,5728,3415,0.5961941340782123,False
jan_aug,2026,all,scoring_source,unclear,6,5734,0,5734,0.0010463899546564353,6,5728,0,0.0,False
jan_aug,2026,agent,scoring_source,execution_or_environment,938,1624,0,1624,0.5775862068965517,1,1623,938,0.5779420825631546,False
jan_aug,2026,agent,scoring_source,human_judge,54,1624,0,1624,0.0332512315270936,1,1623,54,0.033271719038817,False
jan_aug,2026,agent,scoring_source,llm_judge,714,1624,0,1624,0.4396551724137931,1,1623,714,0.4399260628465804,False
jan_aug,2026,agent,scoring_source,other_model_judge,47,1624,0,1624,0.02894088669950739,1,1623,47,0.02895871842267406,False
jan_aug,2026,agent,scoring_source,reference_or_metric,635,1624,0,1624,0.3910098522167488,1,1623,635,0.39125077017868143,False
jan_aug,2026,agent,scoring_source,unclear,1,1624,0,1624,0.0006157635467980296,1,1623,0,0.0,False
jan_aug,2026,non_agent,scoring_source,execution_or_environment,693,4110,0,4110,0.1686131386861314,5,4105,693,0.16881851400730816,False
jan_aug,2026,non_agent,scoring_source,human_judge,214,4110,0,4110,0.05206812652068127,5,4105,214,0.05213154689403167,False
jan_aug,2026,non_agent,scoring_source,llm_judge,1595,4110,0,4110,0.3880778588807786,5,4105,1595,0.38855054811205847,False
jan_aug,2026,non_agent,scoring_source,other_model_judge,354,4110,0,4110,0.08613138686131387,5,4105,354,0.08623629719853837,False
jan_aug,2026,non_agent,scoring_source,reference_or_metric,2780,4110,0,4110,0.6763990267639902,5,4105,2780,0.6772228989037758,False
jan_aug,2026,non_agent,scoring_source,unclear,5,4110,0,4110,0.0012165450121654502,5,4105,0,0.0,False
jan_aug,2026,domain:cybersecurity,scoring_source,execution_or_environment,176,388,0,388,0.4536082474226804,3,385,176,0.45714285714285713,False
jan_aug,2026,domain:cybersecurity,scoring_source,human_judge,21,388,0,388,0.05412371134020619,3,385,21,0.05454545454545454,False
jan_aug,2026,domain:cybersecurity,scoring_source,llm_judge,164,388,0,388,0.422680412371134,3,385,164,0.42597402597402595,False
jan_aug,2026,domain:cybersecurity,scoring_source,other_model_judge,17,388,0,388,0.04381443298969072,3,385,17,0.04415584415584416,False
jan_aug,2026,domain:cybersecurity,scoring_source,reference_or_metric,175,388,0,388,0.45103092783505155,3,385,175,0.45454545454545453,False
jan_aug,2026,domain:cybersecurity,scoring_source,unclear,3,388,0,388,0.007731958762886598,3,385,0,0.0,False
jan_aug,2026,domain:education,scoring_source,execution_or_environment,22,149,0,149,0.1476510067114094,0,149,22,0.1476510067114094,False
jan_aug,2026,domain:education,scoring_source,human_judge,14,149,0,149,0.09395973154362416,0,149,14,0.09395973154362416,False
jan_aug,2026,domain:education,scoring_source,llm_judge,82,149,0,149,0.5503355704697986,0,149,82,0.5503355704697986,False
jan_aug,2026,domain:education,scoring_source,other_model_judge,8,149,0,149,0.053691275167785234,0,149,8,0.053691275167785234,False
jan_aug,2026,domain:education,scoring_source,reference_or_metric,87,149,0,149,0.5838926174496645,0,149,87,0.5838926174496645,False
jan_aug,2026,domain:education,scoring_source,unclear,0,149,0,149,0.0,0,149,0,0.0,False
jan_aug,2026,domain:engineering,scoring_source,execution_or_environment,233,509,0,509,0.4577603143418468,0,509,233,0.4577603143418468,False
jan_aug,2026,domain:engineering,scoring_source,human_judge,17,509,0,509,0.03339882121807466,0,509,17,0.03339882121807466,False
jan_aug,2026,domain:engineering,scoring_source,llm_judge,155,509,0,509,0.3045186640471513,0,509,155,0.3045186640471513,False
jan_aug,2026,domain:engineering,scoring_source,other_model_judge,21,509,0,509,0.0412573673870334,0,509,21,0.0412573673870334,False
jan_aug,2026,domain:engineering,scoring_source,reference_or_metric,257,509,0,509,0.5049115913555993,0,509,257,0.5049115913555993,False
jan_aug,2026,domain:engineering,scoring_source,unclear,0,509,0,509,0.0,0,509,0,0.0,False
jan_aug,2026,domain:finance_and_business,scoring_source,execution_or_environment,214,667,0,667,0.32083958020989506,1,666,214,0.3213213213213213,False
jan_aug,2026,domain:finance_and_business,scoring_source,human_judge,19,667,0,667,0.02848575712143928,1,666,19,0.028528528528528527,False
jan_aug,2026,domain:finance_and_business,scoring_source,llm_judge,324,667,0,667,0.48575712143928035,1,666,324,0.4864864864864865,False
jan_aug,2026,domain:finance_and_business,scoring_source,other_model_judge,34,667,0,667,0.050974512743628186,1,666,34,0.05105105105105105,False
jan_aug,2026,domain:finance_and_business,scoring_source,reference_or_metric,360,667,0,667,0.5397301349325337,1,666,360,0.5405405405405406,False
jan_aug,2026,domain:finance_and_business,scoring_source,unclear,1,667,0,667,0.0014992503748125937,1,666,0,0.0,False
jan_aug,2026,domain:general_or_cross_domain,scoring_source,execution_or_environment,513,2237,0,2237,0.2293249888243183,0,2237,513,0.2293249888243183,False
jan_aug,2026,domain:general_or_cross_domain,scoring_source,human_judge,73,2237,0,2237,0.03263299061242736,0,2237,73,0.03263299061242736,False
jan_aug,2026,domain:general_or_cross_domain,scoring_source,llm_judge,1025,2237,0,2237,0.45820295037997316,0,2237,1025,0.45820295037997316,False
jan_aug,2026,domain:general_or_cross_domain,scoring_source,other_model_judge,135,2237,0,2237,0.06034868126955744,0,2237,135,0.06034868126955744,False
jan_aug,2026,domain:general_or_cross_domain,scoring_source,reference_or_metric,1386,2237,0,2237,0.6195797943674564,0,2237,1386,0.6195797943674564,False
jan_aug,2026,domain:general_or_cross_domain,scoring_source,unclear,0,2237,0,2237,0.0,0,2237,0,0.0,False
jan_aug,2026,domain:healthcare_biomedicine,scoring_source,execution_or_environment,104,736,0,736,0.14130434782608695,0,736,104,0.14130434782608695,False
jan_aug,2026,domain:healthcare_biomedicine,scoring_source,human_judge,42,736,0,736,0.057065217391304345,0,736,42,0.057065217391304345,False
jan_aug,2026,domain:healthcare_biomedicine,scoring_source,llm_judge,393,736,0,736,0.5339673913043478,0,736,393,0.5339673913043478,False
jan_aug,2026,domain:healthcare_biomedicine,scoring_source,other_model_judge,62,736,0,736,0.08423913043478261,0,736,62,0.08423913043478261,False
jan_aug,2026,domain:healthcare_biomedicine,scoring_source,reference_or_metric,493,736,0,736,0.6698369565217391,0,736,493,0.6698369565217391,False
jan_aug,2026,domain:healthcare_biomedicine,scoring_source,unclear,0,736,0,736,0.0,0,736,0,0.0,False
jan_aug,2026,domain:language_and_communication,scoring_source,execution_or_environment,49,647,0,647,0.07573415765069552,0,647,49,0.07573415765069552,False
jan_aug,2026,domain:language_and_communication,scoring_source,human_judge,56,647,0,647,0.0865533230293663,0,647,56,0.0865533230293663,False
jan_aug,2026,domain:language_and_communication,scoring_source,llm_judge,295,647,0,647,0.4559505409582689,0,647,295,0.4559505409582689,False
jan_aug,2026,domain:language_and_communication,scoring_source,other_model_judge,108,647,0,647,0.16692426584234932,0,647,108,0.16692426584234932,False
jan_aug,2026,domain:language_and_communication,scoring_source,reference_or_metric,468,647,0,647,0.723338485316847,0,647,468,0.723338485316847,False
jan_aug,2026,domain:language_and_communication,scoring_source,unclear,0,647,0,647,0.0,0,647,0,0.0,False
jan_aug,2026,domain:law_and_public_policy,scoring_source,execution_or_environment,36,219,0,219,0.1643835616438356,0,219,36,0.1643835616438356,False
jan_aug,2026,domain:law_and_public_policy,scoring_source,human_judge,11,219,0,219,0.0502283105022831,0,219,11,0.0502283105022831,False
jan_aug,2026,domain:law_and_public_policy,scoring_source,llm_judge,118,219,0,219,0.5388127853881278,0,219,118,0.5388127853881278,False
jan_aug,2026,domain:law_and_public_policy,scoring_source,other_model_judge,16,219,0,219,0.0730593607305936,0,219,16,0.0730593607305936,False
jan_aug,2026,domain:law_and_public_policy,scoring_source,reference_or_metric,135,219,0,219,0.6164383561643836,0,219,135,0.6164383561643836,False
jan_aug,2026,domain:law_and_public_policy,scoring_source,unclear,0,219,0,219,0.0,0,219,0,0.0,False
jan_aug,2026,domain:mathematics_and_formal_reasoning,scoring_source,execution_or_environment,206,528,0,528,0.39015151515151514,0,528,206,0.39015151515151514,False
jan_aug,2026,domain:mathematics_and_formal_reasoning,scoring_source,human_judge,19,528,0,528,0.03598484848484849,0,528,19,0.03598484848484849,False
jan_aug,2026,domain:mathematics_and_formal_reasoning,scoring_source,llm_judge,181,528,0,528,0.3428030303030303,0,528,181,0.3428030303030303,False
jan_aug,2026,domain:mathematics_and_formal_reasoning,scoring_source,other_model_judge,25,528,0,528,0.04734848484848485,0,528,25,0.04734848484848485,False
jan_aug,2026,domain:mathematics_and_formal_reasoning,scoring_source,reference_or_metric,321,528,0,528,0.6079545454545454,0,528,321,0.6079545454545454,False
jan_aug,2026,domain:mathematics_and_formal_reasoning,scoring_source,unclear,0,528,0,528,0.0,0,528,0,0.0,False
jan_aug,2026,domain:natural_sciences,scoring_source,execution_or_environment,134,535,0,535,0.2504672897196262,1,534,134,0.250936329588015,False
jan_aug,2026,domain:natural_sciences,scoring_source,human_judge,25,535,0,535,0.04672897196261682,1,534,25,0.04681647940074907,False
jan_aug,2026,domain:natural_sciences,scoring_source,llm_judge,246,535,0,535,0.45981308411214955,1,534,246,0.4606741573033708,False
jan_aug,2026,domain:natural_sciences,scoring_source,other_model_judge,39,535,0,535,0.07289719626168224,1,534,39,0.07303370786516854,False
jan_aug,2026,domain:natural_sciences,scoring_source,reference_or_metric,371,535,0,535,0.6934579439252336,1,534,371,0.6947565543071161,False
jan_aug,2026,domain:natural_sciences,scoring_source,unclear,1,535,0,535,0.001869158878504673,1,534,0,0.0,False
jan_aug,2026,domain:other,scoring_source,execution_or_environment,60,254,0,254,0.23622047244094488,0,254,60,0.23622047244094488,False
jan_aug,2026,domain:other,scoring_source,human_judge,10,254,0,254,0.03937007874015748,0,254,10,0.03937007874015748,False
jan_aug,2026,domain:other,scoring_source,llm_judge,100,254,0,254,0.3937007874015748,0,254,100,0.3937007874015748,False
jan_aug,2026,domain:other,scoring_source,other_model_judge,18,254,0,254,0.07086614173228346,0,254,18,0.07086614173228346,False
jan_aug,2026,domain:other,scoring_source,reference_or_metric,178,254,0,254,0.7007874015748031,0,254,178,0.7007874015748031,False
jan_aug,2026,domain:other,scoring_source,unclear,0,254,0,254,0.0,0,254,0,0.0,False
jan_aug,2026,domain:social_sciences_and_humanities,scoring_source,execution_or_environment,54,640,0,640,0.084375,1,639,54,0.08450704225352113,False
